id,name,openingHours,description,address,city,latitude,longitude,capacity,isLocked,code,isBusy,lastUpdate,createdAt
1252,The Alpine Homestead Bed & Breakfast,7:00 AM-9:00 PM,"With its world-class spa, fine dining restaurant, and luxurious accommodations, this resort is the ultimate indulgence for those seeking a pampering and luxurious getaway.",1314 County Route 29,Olmstedville,43.7717,-73.9233,200,FALSE,8556,FALSE,5/14/2023 10:44,5/14/2023 10:44
1253,Super 8 Oneida Verona,7:00 AM-11:00 PM,This luxurious hotel boasts a prime location in the heart of the city and features stunning panoramic views of the skyline.,215 Genesee Street,Oneida,43.0788,-75.6535,150,TRUE,8651,FALSE,5/14/2023 10:44,5/14/2023 10:44
1254,Courtyard Oneonta,8:30 AM-11:00 PM,"With its sweeping ocean views, private beach access, and top-notch amenities, this seaside resort offers the ultimate luxury vacation experience",116 Courtyard Dr,Oneonta,42.4464,-75.0501,200,FALSE,1204,FALSE,5/14/2023 10:44,5/14/2023 10:44
1255,Clarion Hotel Oneonta,7:00 AM-9:00 PM,"With its world-class spa, fine dining restaurant, and luxurious accommodations, this resort is the ultimate indulgence for those seeking a pampering and luxurious getaway.",55 Market St,Oneonta,42.4527,-75.0612,250,TRUE,9680,TRUE,5/14/2023 10:44,5/14/2023 10:44
1256,Hampton Inn Oneonta,9:00 AM-9:00 PM,"This family-friendly hotel, with its spacious rooms and fun-filled amenities, provides a welcoming and entertaining environment for guests of all ages.",225 River St,Oneonta,42.4442,-75.0864,200,TRUE,4571,TRUE,5/14/2023 10:44,5/14/2023 10:44
1257,Holiday Inn Oneonta-Cooperstown Area,9:00 AM-9:30 PM,"This contemporary hotel, with its sleek design and cutting-edge technology, offers a dynamic and high-energy atmosphere for guests seeking excitement and adventure.",5206 State Highway 23,Oneonta,42.4477,-75.0271,300,FALSE,7937,FALSE,5/14/2023 10:44,5/14/2023 10:44
1258,Super 8 Oneonta/Cooperstown,7:30 AM-9:30 PM,"With its world-class spa, fine dining restaurant, and luxurious accommodations, this resort is the ultimate indulgence for those seeking a pampering and luxurious getaway.",4973 St Hwy 23,Oneonta,42.4481,-75.0485,300,TRUE,5042,FALSE,5/14/2023 10:44,5/14/2023 10:44
1259,Budget Inn Ontario,8:30 AM-11:00 PM,"This contemporary hotel, with its sleek design and cutting-edge technology, offers a dynamic and high-energy atmosphere for guests seeking excitement and adventure.",440 State Route 104,Ontario City,43.2254,-77.3575,150,TRUE,2184,TRUE,5/14/2023 10:44,5/14/2023 10:44
1260,Residence Inn Orangeburg,7:00 AM-9:30 PM,"Surrounded by majestic mountains and pristine lakes, this secluded lodge offers a peaceful and secluded escape from the hustle and bustle of everyday life.",3 Stevens Way,Orangeburg,41.0408,-73.9489,150,FALSE,3588,TRUE,5/14/2023 10:44,5/14/2023 10:44
1261,Holiday Inn Orangeburg-Rockland/Bergen Co,8:00 AM-11:00 PM,"This eco-friendly hotel, with its sustainable design and green initiatives, offers a responsible and environmentally conscious stay for guests who care about the planet.",329 Route 303,Orangeburg,41.0457,-73.9452,100,TRUE,1336,TRUE,5/14/2023 10:44,5/14/2023 10:44
1262,"Motel 6 Oriskany, NY",8:30 AM-9:30 PM,"Located in a bustling neighborhood with plenty of restaurants and nightlife, this trendy hotel is the ideal base for exploring the city's vibrant culture.",5920 Airport Rd,Oriskany,43.1486,-75.3786,100,FALSE,7610,TRUE,5/14/2023 10:44,5/14/2023 10:44
1263,Best Western Plus Captain's Quarters,9:00 AM-10:30 PM,"This opulent hotel, with its grand ballrooms and ornate architecture, exudes a sense of timeless elegance and sophistication.",26 E 1st Street,Oswego,43.4588,-76.5087,150,TRUE,3300,FALSE,5/14/2023 10:44,5/14/2023 10:44
1264,Knights Inn Oswego East,9:30 AM-9:00 PM,"Set amid acres of lush greenery and pristine wilderness, this rustic lodge offers a peaceful and rejuvenating retreat for nature lovers and outdoor enthusiasts.",101 State Route 104,Oswego,43.4606,-76.4909,100,FALSE,1283,FALSE,5/14/2023 10:44,5/14/2023 10:44
1265,Knights Inn Oswego,9:30 AM-9:00 PM,"Surrounded by majestic mountains and pristine lakes, this secluded lodge offers a peaceful and secluded escape from the hustle and bustle of everyday life.",309 W Seneca St,Oswego,43.4516,-76.5324,300,TRUE,4983,FALSE,5/14/2023 10:44,5/14/2023 10:44
1266,Holiday Inn Express & Suites Oswego,8:00 AM-9:00 PM,"This budget-friendly hotel, with its clean and comfortable rooms and friendly staff, provides a convenient and affordable option for travelers on a budget.",140 E 13th St,Oswego,43.4612,-76.4903,250,FALSE,1336,TRUE,5/14/2023 10:44,5/14/2023 10:44
1267,Quality Inn & Suites Riverfront,7:30 AM-10:00 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",70 E 1st St,Oswego,43.4598,-76.5089,250,FALSE,5548,FALSE,5/14/2023 10:44,5/14/2023 10:44
1268,K and G Lodge,7:30 AM-10:30 PM,"Nestled among lush tropical gardens, this boutique hotel offers a serene and tranquil retreat for guests seeking peace and relaxation.",1917 County Route 1,Oswego,43.4864,-76.4479,150,FALSE,9194,FALSE,5/14/2023 10:44,5/14/2023 10:44
1269,Holiday Inn Express Owego,7:30 AM-11:30 PM,"This opulent hotel, with its grand ballrooms and ornate architecture, exudes a sense of timeless elegance and sophistication.",20 Hickory Park Rd,Owego,42.0959,-76.2318,300,FALSE,4434,FALSE,5/14/2023 10:44,5/14/2023 10:44
1270,Hampton Inn Owego,8:00 AM-9:00 PM,"Situated in a historic building with a vibrant cultural heritage, this charming hotel offers a unique blend of old-world charm and modern amenities.",1030 State Route 17c,Owego,42.0983,-76.2345,250,TRUE,2804,FALSE,5/14/2023 10:44,5/14/2023 10:44
1271,Red Roof Inn & Suites Owego,8:00 AM-11:00 PM,"This contemporary hotel, with its sleek design and cutting-edge technology, offers a dynamic and high-energy atmosphere for guests seeking excitement and adventure.",1100 State Route 17C,Owego,42.0959,-76.2325,200,FALSE,1380,FALSE,5/14/2023 10:44,5/14/2023 10:44
1272,Comfort Inn & Suites JFK Airport,8:30 AM-10:00 PM,"With its world-class spa, fine dining restaurant, and luxurious accommodations, this resort is the ultimate indulgence for those seeking a pampering and luxurious getaway.",137-30 Redding Street,Ozone Park,40.6718,-73.844,250,FALSE,4842,TRUE,5/14/2023 10:44,5/14/2023 10:44
1273,Days Inn & Suites Ozone Park/JFK Airport,7:30 AM-9:00 PM,"This family-friendly hotel, with its spacious rooms and fun-filled amenities, provides a welcoming and entertaining environment for guests of all ages.",137-08 Redding Street,Ozone Park,40.6721,-73.8439,250,FALSE,3190,FALSE,5/14/2023 10:44,5/14/2023 10:44
1274,Ramada Painted Post Corning,8:30 AM-9:30 PM,"This family-friendly hotel, with its spacious rooms and fun-filled amenities, provides a welcoming and entertaining environment for guests of all ages.",304 S Hamilton St,Painted Post,42.1477,-77.1087,250,FALSE,1021,FALSE,5/14/2023 10:44,5/14/2023 10:44
1275,Holiday Inn Express Painted Post-Corning Area,8:30 AM-9:30 PM,"This budget-friendly hotel, with its clean and comfortable rooms and friendly staff, provides a convenient and affordable option for travelers on a budget.",9775 Victory Highway,Painted Post,42.172,-77.1065,250,FALSE,2936,FALSE,5/14/2023 10:44,5/14/2023 10:44
1276,Americas Best Value Inn,9:30 AM-11:00 PM,"This opulent hotel, with its grand ballrooms and ornate architecture, exudes a sense of timeless elegance and sophistication.",196 South Hamilton St.,Painted Post,42.154,-77.1021,300,TRUE,3053,TRUE,5/14/2023 10:44,5/14/2023 10:44
1277,Econo Lodge Painted Post - Corning,8:30 AM-10:30 PM,"This cozy bed and breakfast, with its charming decor and personalized service, offers a warm and inviting home away from home for travelers seeking a more intimate experience.",200 Robert Dann Blvd,Painted Post,42.1548,-77.1092,200,TRUE,2298,TRUE,5/14/2023 10:44,5/14/2023 10:44
1278,Hampton Inn Corning/Painted Post,9:30 AM-11:00 PM,"This beachfront resort, with its white sand beaches and crystal clear waters, provides the perfect setting for a romantic getaway or family vacation.",248 Town Center Rd,Painted Post,42.1487,-77.1074,250,TRUE,7649,TRUE,5/14/2023 10:44,5/14/2023 10:44
1279,Corning Inn,8:30 AM-9:00 PM,"Set amid acres of lush greenery and pristine wilderness, this rustic lodge offers a peaceful and rejuvenating retreat for nature lovers and outdoor enthusiasts.",255 South Hamilton Street,Painted Post,42.1507,-77.1065,100,TRUE,4518,FALSE,5/14/2023 10:44,5/14/2023 10:44
1280,Knights Inn Palatine Bridge,9:30 AM-11:30 PM,"Set amid acres of lush greenery and pristine wilderness, this rustic lodge offers a peaceful and rejuvenating retreat for nature lovers and outdoor enthusiasts.",93 East Grand Street,Palatine Bridge,42.9098,-74.5614,250,TRUE,3147,TRUE,5/14/2023 10:44,5/14/2023 10:44
1281,HNA Palisades Premiere Conference Center,8:00 AM-10:30 PM,"Surrounded by majestic mountains and pristine lakes, this secluded lodge offers a peaceful and secluded escape from the hustle and bustle of everyday life.",334 Route 9W,Palisades,41.019,-73.9207,200,FALSE,6645,TRUE,5/14/2023 10:44,5/14/2023 10:44
1282,Hilton Pearl River,9:30 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",500 Veterans Memorial Dr,Pearl River,41.0478,-74.004,200,FALSE,3259,FALSE,5/14/2023 10:44,5/14/2023 10:44
1283,Holiday Inn Express Hotel & Suites Peekskill - Hudson Valley,8:30 AM-11:30 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",2 John Walsh Boulevard,Peekskill,41.2778,-73.9391,200,TRUE,1591,TRUE,5/14/2023 10:44,5/14/2023 10:44
1284,Inn on the Hudson,7:30 AM-9:30 PM,"This contemporary hotel, with its sleek design and cutting-edge technology, offers a dynamic and high-energy atmosphere for guests seeking excitement and adventure.",634 Main Street,Peekskill,41.2904,-73.9262,250,FALSE,3587,TRUE,5/14/2023 10:44,5/14/2023 10:44
1285,Best Western Plus Vineyard Inn & Suites,9:00 AM-10:30 PM,"This budget-friendly hotel, with its clean and comfortable rooms and friendly staff, provides a convenient and affordable option for travelers on a budget.",142 Lake St,Penn Yan,42.6572,-77.0548,200,TRUE,3709,FALSE,5/14/2023 10:44,5/14/2023 10:44
1286,Finger Lakes Bed and Breakfast,8:00 AM-11:00 PM,"This cozy bed and breakfast, with its charming decor and personalized service, offers a warm and inviting home away from home for travelers seeking a more intimate experience.",128 South Avenue,Penn Yan,42.6553,-77.0508,150,FALSE,5996,TRUE,5/14/2023 10:44,5/14/2023 10:44
1287,Microtel Inn & Suites Penn Yan Finger Lakes Region,7:30 AM-11:00 PM,"This historic hotel, with its charming antique decor and traditional architecture, offers a unique and authentic experience for guests seeking a taste of the past.",124 Elm St,Penn Yan,42.6607,-77.055,300,TRUE,5051,TRUE,5/14/2023 10:44,5/14/2023 10:44
1288,Hampton Inn by Hilton Penn Yan,8:30 AM-9:30 PM,"With its world-class spa, fine dining restaurant, and luxurious accommodations, this resort is the ultimate indulgence for those seeking a pampering and luxurious getaway.",110 Mace Street,Penn Yan,42.6517,-77.0623,300,FALSE,2725,FALSE,5/14/2023 10:44,5/14/2023 10:44
1289,The Yorkshire Inn,9:30 AM-11:30 PM,This luxurious hotel boasts a prime location in the heart of the city and features stunning panoramic views of the skyline.,1135 Rte 96,Phelps,42.9509,-77.032,200,FALSE,2730,FALSE,5/14/2023 10:44,5/14/2023 10:44
1290,Summer House Guest House,8:00 AM-11:30 PM,"This family-friendly hotel, with its spacious rooms and fun-filled amenities, provides a welcoming and entertaining environment for guests of all ages.",123 Birch Creek Road,Pine Hill,42.1422,-74.4877,200,FALSE,9915,FALSE,5/14/2023 10:44,5/14/2023 10:44
1291,Cider Mill Inn Bed and Breakfast,9:00 AM-9:00 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",207 Glenwood Road,Pine Island,41.2709,-74.4766,200,TRUE,7893,TRUE,5/14/2023 10:44,5/14/2023 10:44
1292,Hilton Garden Inn Rochester Pittsford,9:30 AM-10:00 PM,This luxurious hotel boasts a prime location in the heart of the city and features stunning panoramic views of the skyline.,800 Pittsford Victor Rd,Pittsford,43.0582,-77.4735,100,TRUE,6444,FALSE,5/14/2023 10:44,5/14/2023 10:44
1293,The Del Monte Lodge Renaissance Rochester Hotel & Spa,8:30 AM-10:30 PM,"This boutique hotel, with its intimate setting and curated amenities, offers a personalized and bespoke experience for guests seeking something truly unique and special.",41 N Main St,Pittsford,43.0937,-77.5143,300,TRUE,9032,FALSE,5/14/2023 10:44,5/14/2023 10:44
1294,Hilton Garden Inn Melville,9:30 AM-9:00 PM,"With its world-class spa, fine dining restaurant, and luxurious accommodations, this resort is the ultimate indulgence for those seeking a pampering and luxurious getaway.",1575 Round Swamp Rd,Plainview,40.7825,-73.4452,250,TRUE,3232,FALSE,5/14/2023 10:44,5/14/2023 10:44
1295,Homewood Suites Melville,9:00 AM-9:00 PM,"This cozy bed and breakfast, with its charming decor and personalized service, offers a warm and inviting home away from home for travelers seeking a more intimate experience.",1585 Round Swamp Rd,Plainview,40.7826,-73.4452,100,TRUE,7847,TRUE,5/14/2023 10:44,5/14/2023 10:44
1296,Holiday Inn Plainview,7:00 AM-11:30 PM,"This budget-friendly hotel, with its clean and comfortable rooms and friendly staff, provides a convenient and affordable option for travelers on a budget.",215 Sunnyside Blvd,Plainview,40.7963,-73.4676,150,TRUE,5929,FALSE,5/14/2023 10:44,5/14/2023 10:44
1297,Four Points by Sheraton Plainview Long Island,9:00 AM-9:00 PM,"This opulent hotel, with its grand ballrooms and ornate architecture, exudes a sense of timeless elegance and sophistication.",333 S Service Rd,Plainview,40.785,-73.4456,300,FALSE,8509,FALSE,5/14/2023 10:44,5/14/2023 10:44
1298,Residence Inn Plainview Long Island,9:00 AM-9:30 PM,"This budget-friendly hotel, with its clean and comfortable rooms and friendly staff, provides a convenient and affordable option for travelers on a budget.",9 Gerhard Rd,Plainview,40.7735,-73.4774,300,TRUE,9562,FALSE,5/14/2023 10:44,5/14/2023 10:44
1299,Best Western Plus Plattsburgh,9:00 AM-9:30 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",446 Route 3,Plattsburgh,44.6975,-73.4933,250,FALSE,5380,TRUE,5/14/2023 10:44,5/14/2023 10:44
1300,La Quinta Inn & Suites Plattsburgh,7:30 AM-11:30 PM,"This opulent hotel, with its grand ballrooms and ornate architecture, exudes a sense of timeless elegance and sophistication.",16 Plaza Blvd,Plattsburgh,44.7024,-73.4965,250,FALSE,7853,FALSE,5/14/2023 10:44,5/14/2023 10:44
1301,Days Inn & Suites Plattsburgh,7:30 AM-11:00 PM,"This beachfront resort, with its white sand beaches and crystal clear waters, provides the perfect setting for a romantic getaway or family vacation.",8 Everleth Drive,Plattsburgh,44.6959,-73.4993,250,TRUE,7375,TRUE,5/14/2023 10:44,5/14/2023 10:44
1302,Comfort Inn And Suites,8:30 AM-9:00 PM,"With its world-class spa, fine dining restaurant, and luxurious accommodations, this resort is the ultimate indulgence for those seeking a pampering and luxurious getaway.",411 Rt. 3,Plattsburgh,44.6969,-73.488,300,TRUE,1217,TRUE,5/14/2023 10:44,5/14/2023 10:44
1303,Econo Lodge Inn And Suites,9:00 AM-9:00 PM,"Nestled among lush tropical gardens, this boutique hotel offers a serene and tranquil retreat for guests seeking peace and relaxation.",528 Route 3,Plattsburgh,44.6962,-73.5002,100,FALSE,4978,TRUE,5/14/2023 10:44,5/14/2023 10:44
1304,Holiday Inn Plattsburgh - Adirondack Area,9:30 AM-9:00 PM,"This family-friendly hotel, with its spacious rooms and fun-filled amenities, provides a welcoming and entertaining environment for guests of all ages.",412 State Route 3,Plattsburgh,44.6969,-73.4876,250,TRUE,1341,FALSE,5/14/2023 10:44,5/14/2023 10:44
